id,temperature,humidite,force_moyenne_du_vecteur_de_vent,force_du_vecteur_de_vent_max,pluie_intensite_max,sismicite,concentration_gaz,pluie_totale,catastrophe,Month,Day,quartier_1,quartier_2,quartier_3,quartier_4,quartier_5
518,0.731578947368421,0.6213183730715288,0.07371794871794873,0.09548611111111112,0.0,0.4714285714285715,0.29841857671904715,0.4094241675585385,innondation,5,13,0,0,0,1,0
519,0.731578947368421,0.6213183730715288,0.07371794871794873,0.09548611111111112,0.0,0.2714285714285714,0.4661195075568011,0.7764485831741301,innondation,5,13,0,0,0,0,1
520,0.8486842105263157,0.4165497896213184,0.0,0.020833333333333332,0.0,0.7571428571428571,0.4290861775598038,0.7514128249497385,aucun,6,13,1,0,0,0,0
521,0.8486842105263157,0.4165497896213184,0.0,0.020833333333333332,0.0,0.8142857142857143,0.25728155339805825,0.7527131240185243,innondation,6,13,0,1,0,0,0
522,0.8486842105263157,0.4165497896213184,0.0,0.020833333333333332,0.0,0.9142857142857141,0.3569212291061956,0.1634175860447903,aucun,6,13,0,0,1,0,0
523,0.8486842105263157,0.4165497896213184,0.0,0.020833333333333332,0.0,0.5428571428571429,0.19717745971374234,0.3112715924662673,aucun,6,13,0,0,0,1,0
524,0.8486842105263157,0.4165497896213184,0.0,0.020833333333333332,0.0,0.4428571428571429,0.31082974677209485,0.1536053292257219,innondation,6,13,0,0,0,0,1
525,0.8802631578947369,0.44740532959326784,0.10256410256410256,0.17708333333333334,0.0,0.6571428571428573,0.5455409868881994,0.48562169298938757,seisme,6,13,1,0,0,0,0
526,0.8802631578947369,0.44740532959326784,0.10256410256410256,0.17708333333333334,0.0,0.9285714285714286,0.5758182364127714,0.9020174640167239,aucun,6,13,0,1,0,0,0
527,0.8802631578947369,0.44740532959326784,0.10256410256410256,0.17708333333333334,0.0,0.7142857142857144,0.972325092583325,0.363443592026166,seisme,6,13,0,0,1,0,0
528,0.8802631578947369,0.44740532959326784,0.10256410256410256,0.17708333333333334,0.0,0.4714285714285715,0.32103893504153735,0.20579733338667894,innondation,6,13,0,0,0,1,0
529,0.8802631578947369,0.44740532959326784,0.10256410256410256,0.17708333333333334,0.0,0.5142857142857145,0.1843158842958662,0.19066385268611782,innondation,6,13,0,0,0,0,1
530,0.75,0.5904628330995793,0.43269230769230776,0.4236111111111111,0.33333333333333337,0.3285714285714287,0.360074066659994,0.6417375996479191,aucun,7,13,1,0,0,0,0
531,0.75,0.5904628330995793,0.43269230769230776,0.4236111111111111,0.33333333333333337,0.8571428571428572,0.4191772595335802,0.7980135431149165,innondation,7,13,0,1,0,0,0
532,0.75,0.5904628330995793,0.43269230769230776,0.4236111111111111,0.33333333333333337,0.6142857142857143,0.5461915724151737,0.733538713904198,aucun,7,13,0,0,1,0,0
533,0.75,0.5904628330995793,0.43269230769230776,0.4236111111111111,0.33333333333333337,0.28571428571428575,0.20808727855069564,0.6987207057623254,innondation,7,13,0,0,0,1,0
534,0.75,0.5904628330995793,0.43269230769230776,0.4236111111111111,0.33333333333333337,0.38571428571428573,0.05469922930637572,0.13208037848705204,innondation,7,13,0,0,0,0,1
535,0.9263157894736842,0.1697054698457223,0.04807692307692308,0.1267361111111111,0.0,0.42857142857142855,0.6496346712040836,0.6884183362173301,aucun,7,13,1,0,0,0,0
536,0.9263157894736842,0.1697054698457223,0.04807692307692308,0.1267361111111111,0.0,0.5857142857142856,0.5246221599439495,0.019414465327025218,seisme_et_inondation,7,13,0,1,0,0,0
537,0.9263157894736842,0.1697054698457223,0.04807692307692308,0.1267361111111111,0.0,0.5999999999999999,0.7615854268841958,0.37382597997539435,aucun,7,13,0,0,1,0,0
538,0.9263157894736842,0.1697054698457223,0.04807692307692308,0.1267361111111111,0.0,0.07142857142857145,0.3364528075267741,0.157886313852186,aucun,7,13,0,0,0,1,0
539,0.9263157894736842,0.1697054698457223,0.04807692307692308,0.1267361111111111,0.0,0.11428571428571438,0.26924231808627763,0.8892545285415646,innondation,7,13,0,0,0,0,1
540,0.9328947368421052,0.3548387096774194,0.07692307692307693,0.1736111111111111,0.0,0.8142857142857143,0.6040936843158843,0.31616271742500773,seisme,8,13,1,0,0,0,0
541,0.9328947368421052,0.3548387096774194,0.07692307692307693,0.1736111111111111,0.0,1.0,0.6384245821239115,0.783760264860918,aucun,8,13,0,1,0,0,0
542,0.9328947368421052,0.3548387096774194,0.07692307692307693,0.1736111111111111,0.0,0.842857142857143,0.7126413772395156,0.22747231863328568,seisme,8,13,0,0,1,0,0
543,0.9328947368421052,0.3548387096774194,0.07692307692307693,0.1736111111111111,0.0,0.4142857142857143,0.2163447102392153,0.656200926213029,aucun,8,13,0,0,0,1,0
544,0.9328947368421052,0.3548387096774194,0.07692307692307693,0.1736111111111111,0.0,0.28571428571428575,0.37789010109098187,0.6253238244796303,aucun,8,13,0,0,0,0,1
545,0.881578947368421,0.511921458625526,0.07692307692307693,0.2309027777777778,0.0,0.5,0.5767690921829648,0.2709523190333777,aucun,9,13,1,0,0,0,0
546,0.881578947368421,0.511921458625526,0.07692307692307693,0.2309027777777778,0.0,0.4428571428571429,0.5842258032229005,0.7137441611570661,aucun,9,13,0,1,0,0,0
547,0.881578947368421,0.511921458625526,0.07692307692307693,0.2309027777777778,0.0,0.5571428571428572,0.44004604143729353,0.035258109365153986,aucun,9,13,0,0,1,0,0
548,0.881578947368421,0.511921458625526,0.07692307692307693,0.2309027777777778,0.0,0.4428571428571429,0.4788809928936043,0.004431019134400912,innondation,9,13,0,0,0,1,0
549,0.881578947368421,0.511921458625526,0.07692307692307693,0.2309027777777778,0.0,0.5714285714285714,0.18031228105294772,0.576802664612861,innondation,9,13,0,0,0,0,1
550,0.5460526315789473,0.7713884992987379,0.3653846153846155,0.3541666666666667,0.0,0.7571428571428571,0.2953157842057852,0.545335427148244,aucun,1,14,1,0,0,0,0
551,0.5460526315789473,0.7713884992987379,0.3653846153846155,0.3541666666666667,0.0,0.39999999999999997,0.6008908017215494,0.3958010342378747,innondation,1,14,0,1,0,0,0
552,0.5460526315789473,0.7713884992987379,0.3653846153846155,0.3541666666666667,0.0,0.38571428571428573,0.43143829446501847,0.6806265441051442,aucun,1,14,0,0,1,0,0
553,0.5460526315789473,0.7713884992987379,0.3653846153846155,0.3541666666666667,0.0,0.3714285714285715,0.49324391952757474,0.06363463596627224,aucun,1,14,0,0,0,1,0
554,0.5460526315789473,0.7713884992987379,0.3653846153846155,0.3541666666666667,0.0,0.3285714285714287,0.373336002402162,0.4779799353851386,innondation,1,14,0,0,0,0,1
555,0.5105263157894737,0.806451612903226,0.07692307692307693,0.059027777777777776,0.0,0.3714285714285715,0.9688219397457712,0.6756153915400541,aucun,1,14,1,0,0,0,0
556,0.5105263157894737,0.806451612903226,0.07692307692307693,0.059027777777777776,0.0,0.6285714285714286,0.984986487839055,0.1864228772617702,seisme_et_inondation,1,14,0,1,0,0,0
557,0.5105263157894737,0.806451612903226,0.07692307692307693,0.059027777777777776,0.0,0.4857142857142858,0.8728355519967971,0.3062704422017064,seisme,1,14,0,0,1,0,0
558,0.5105263157894737,0.806451612903226,0.07692307692307693,0.059027777777777776,0.0,0.5571428571428572,0.14913422079871885,0.8121367914620362,innondation,1,14,0,0,0,1,0
559,0.5105263157894737,0.806451612903226,0.07692307692307693,0.059027777777777776,0.0,0.5571428571428572,0.09273346011410266,0.5484261380117427,aucun,1,14,0,0,0,0,1
560,0.6473684210526316,0.5161290322580646,0.07051282051282051,0.11458333333333333,0.0,0.5,0.5755179661695528,0.6129009672224612,seisme,10,14,1,0,0,0,0
561,0.6473684210526316,0.5161290322580646,0.07051282051282051,0.11458333333333333,0.0,0.7428571428571429,0.6766589930937844,0.5856346959800754,aucun,10,14,0,1,0,0,0
562,0.6473684210526316,0.5161290322580646,0.07051282051282051,0.11458333333333333,0.0,0.38571428571428573,0.9009608647783006,0.26082999089790654,aucun,10,14,0,0,1,0,0
563,0.6473684210526316,0.5161290322580646,0.07051282051282051,0.11458333333333333,0.0,0.45714285714285713,0.004253828445601071,0.7343288956459986,innondation,10,14,0,0,0,1,0
564,0.6473684210526316,0.5161290322580646,0.07051282051282051,0.11458333333333333,0.0,0.5,0.3889500550495446,0.3284655470758275,innondation,10,14,0,0,0,0,1
565,0.7407894736842104,0.732117812061711,0.2307692307692308,0.2309027777777778,0.0,0.8142857142857143,0.5382344109698728,0.36700441101453335,seisme,10,14,1,0,0,0,0
566,0.7407894736842104,0.732117812061711,0.2307692307692308,0.2309027777777778,0.0,0.35714285714285726,0.8036733059753779,0.2760134831011133,innondation,10,14,0,1,0,0,0
567,0.7407894736842104,0.732117812061711,0.2307692307692308,0.2309027777777778,0.0,0.31428571428571433,0.32609348413572214,0.3251847925022755,aucun,10,14,0,0,1,0,0
568,0.7407894736842104,0.732117812061711,0.2307692307692308,0.2309027777777778,0.0,0.21428571428571436,0.147482734461015,0.8790521820018605,aucun,10,14,0,0,0,1,0
569,0.7407894736842104,0.732117812061711,0.2307692307692308,0.2309027777777778,0.0,0.1571428571428572,0.27805024522069854,0.564559848765216,innondation,10,14,0,0,0,0,1
570,0.5828947368421052,0.7601683029453015,0.17948717948717952,0.22395833333333334,0.0,0.5,0.6263637273546193,0.6944297188353321,seisme,11,14,1,0,0,0,0
571,0.5828947368421052,0.7601683029453015,0.17948717948717952,0.22395833333333334,0.0,0.9142857142857141,0.3415574016614954,0.21080848595176893,aucun,11,14,0,1,0,0,0
572,0.5828947368421052,0.7601683029453015,0.17948717948717952,0.22395833333333334,0.0,0.7285714285714286,0.7047342608347512,0.7544935335127079,seisme,11,14,0,0,1,0,0
573,0.5828947368421052,0.7601683029453015,0.17948717948717952,0.22395833333333334,0.0,0.4714285714285715,0.2264538084275849,0.05523270352181002,innondation,11,14,0,0,0,1,0
574,0.5828947368421052,0.7601683029453015,0.17948717948717952,0.22395833333333334,0.0,0.2,0.37163447102392155,0.3822079078187984,innondation,11,14,0,0,0,0,1
575,0.6815789473684211,0.8092566619915849,0.1282051282051282,0.1579861111111111,0.0,0.31428571428571433,0.37894104694224806,0.7652660111825721,aucun,11,14,1,0,0,0,0
576,0.6815789473684211,0.8092566619915849,0.1282051282051282,0.1579861111111111,0.0,0.8857142857142857,0.8698828946051446,0.30545025355831845,seisme_et_inondation,11,14,0,1,0,0,0
577,0.6815789473684211,0.8092566619915849,0.1282051282051282,0.1579861111111111,0.0,0.6571428571428573,0.6291162045841258,0.1253488302309531,aucun,11,14,0,0,1,0,0
578,0.6815789473684211,0.8092566619915849,0.1282051282051282,0.1579861111111111,0.0,0.0,0.4740266239615655,0.8325414845414446,innondation,11,14,0,0,0,1,0
579,0.6815789473684211,0.8092566619915849,0.1282051282051282,0.1579861111111111,0.0,0.2,0.13887498748873983,0.8618582273923002,innondation,11,14,0,0,0,0,1
580,0.5565789473684211,0.779803646563815,0.05769230769230769,0.015625,0.0,0.6285714285714286,0.8124311880692624,0.5557878312011763,seisme,12,14,1,0,0,0,0
581,0.5565789473684211,0.779803646563815,0.05769230769230769,0.015625,0.0,0.5857142857142856,0.5660594535081572,0.15565580083419187,aucun,12,14,0,1,0,0,0
582,0.5565789473684211,0.779803646563815,0.05769230769230769,0.015625,0.0,0.5857142857142856,0.5965869282354118,0.213939206017384,seisme,12,14,0,0,1,0,0
583,0.5565789473684211,0.779803646563815,0.05769230769230769,0.015625,0.0,0.5571428571428572,0.41242117906115505,0.6774758194384708,innondation,12,14,0,0,0,1,0
584,0.5565789473684211,0.779803646563815,0.05769230769230769,0.015625,0.0,0.11428571428571438,0.2993694324892403,0.8673294857817299,innondation,12,14,0,0,0,0,1
585,0.6881578947368421,0.8639551192145863,0.07051282051282051,0.09548611111111112,0.0,1.0,0.9387949154238816,0.3813277053722356,aucun,12,14,1,0,0,0,0
586,0.6881578947368421,0.8639551192145863,0.07051282051282051,0.09548611111111112,0.0,0.42857142857142855,0.8587728956060455,0.5044960340878403,aucun,12,14,0,1,0,0,0
587,0.6881578947368421,0.8639551192145863,0.07051282051282051,0.09548611111111112,0.0,0.7571428571428571,0.2931638474627164,0.2888464346799764,aucun,12,14,0,0,1,0,0
588,0.6881578947368421,0.8639551192145863,0.07051282051282051,0.09548611111111112,0.0,0.08571428571428569,0.19387448703833443,0.5985276613621133,innondation,12,14,0,0,0,1,0
589,0.6881578947368421,0.8639551192145863,0.07051282051282051,0.09548611111111112,0.0,0.31428571428571433,0.06500850765689115,0.49101293297458415,innondation,12,14,0,0,0,0,1
590,0.3986842105263158,0.43618513323983166,0.2788461538461539,0.4149305555555555,0.0,0.9285714285714286,0.6208087278550695,0.5873050801684387,seisme,2,14,1,0,0,0,0
591,0.3986842105263158,0.43618513323983166,0.2788461538461539,0.4149305555555555,0.0,0.9714285714285713,0.2624361925733161,0.41894635766226235,innondation,2,14,0,1,0,0,0
592,0.3986842105263158,0.43618513323983166,0.2788461538461539,0.4149305555555555,0.0,0.6857142857142857,0.5012511260134122,0.48372125588885445,seisme,2,14,0,0,1,0,0
593,0.3986842105263158,0.43618513323983166,0.2788461538461539,0.4149305555555555,0.0,0.08571428571428569,0.430037033329997,0.37516628824629666,innondation,2,14,0,0,0,1,0
594,0.3986842105263158,0.43618513323983166,0.2788461538461539,0.4149305555555555,0.0,0.35714285714285726,0.37013311980782704,0.31890334776998713,aucun,2,14,0,0,0,0,1
595,0.6026315789473684,0.7349228611500701,0.43589743589743596,0.4583333333333333,0.0,0.7714285714285714,0.3926533880492443,0.7444212168798824,aucun,2,14,1,0,0,0,0
596,0.6026315789473684,0.7349228611500701,0.43589743589743596,0.4583333333333333,0.0,0.9571428571428571,0.38839955960364325,0.45108374926233036,aucun,2,14,0,1,0,0,0
597,0.6026315789473684,0.7349228611500701,0.43589743589743596,0.4583333333333333,0.0,0.8571428571428572,0.3612251025923331,0.49668423737459616,aucun,2,14,0,0,1,0,0
598,0.6026315789473684,0.7349228611500701,0.43589743589743596,0.4583333333333333,0.0,0.2714285714285714,0.2985687118406566,0.6243636036288347,innondation,2,14,0,0,0,1,0
599,0.6026315789473684,0.7349228611500701,0.43589743589743596,0.4583333333333333,0.0,0.2285714285714286,0.18511660494444993,0.2863058503455795,innondation,2,14,0,0,0,0,1
600,0.5947368421052631,0.6072931276297335,0.326923076923077,0.33159722222222227,0.33333333333333337,0.7714285714285714,0.9872885597037334,0.04067935625193795,seisme,3,14,1,0,0,0,0
601,0.5947368421052631,0.6072931276297335,0.326923076923077,0.33159722222222227,0.33333333333333337,0.8714285714285714,0.41602442197978184,0.8808025845944568,innondation,3,14,0,1,0,0,0
602,0.5947368421052631,0.6072931276297335,0.326923076923077,0.33159722222222227,0.33333333333333337,0.6571428571428573,0.5495445901311179,0.49160306870580234,seisme,3,14,0,0,1,0,0
603,0.5947368421052631,0.6072931276297335,0.326923076923077,0.33159722222222227,0.33333333333333337,0.028571428571428636,0.4118206385747173,0.9633015593586525,innondation,3,14,0,0,0,1,0
604,0.5947368421052631,0.6072931276297335,0.326923076923077,0.33159722222222227,0.33333333333333337,0.28571428571428575,0.3420078070263236,0.7280874601158266,innondation,3,14,0,0,0,0,1
605,0.6118421052631579,0.6255259467040674,0.6185897435897436,0.829861111111111,0.0,0.9142857142857141,0.324942448203383,0.24764695880052412,aucun,3,14,1,0,0,0,0
606,0.6118421052631579,0.6255259467040674,0.6185897435897436,0.829861111111111,0.0,0.6428571428571428,0.7769992993694325,0.8086359862768436,aucun,3,14,0,1,0,0,0
607,0.6118421052631579,0.6255259467040674,0.6185897435897436,0.829861111111111,0.0,0.3714285714285715,0.6221599439495545,0.44670274163057505,aucun,3,14,0,0,1,0,0
608,0.6118421052631579,0.6255259467040674,0.6185897435897436,0.829861111111111,0.0,0.4428571428571429,0.2764488039235311,0.17546035588185285,aucun,3,14,0,0,0,1,0
609,0.6118421052631579,0.6255259467040674,0.6185897435897436,0.829861111111111,0.0,0.2714285714285714,0.4540586527875088,0.5947367894615763,innondation,3,14,0,0,0,0,1
610,0.6644736842105263,0.3842917251051893,0.09935897435897437,0.13020833333333334,0.0,0.9000000000000001,0.8009708737864077,0.01713394080638547,seisme,4,14,1,0,0,0,0
611,0.6644736842105263,0.3842917251051893,0.09935897435897437,0.13020833333333334,0.0,0.6285714285714286,0.9961465318786907,0.051371815517569044,seisme_et_inondation,4,14,0,1,0,0,0
612,0.6644736842105263,0.3842917251051893,0.09935897435897437,0.13020833333333334,0.0,0.6142857142857143,0.9046641977780004,0.6505896356161917,seisme,4,14,0,0,1,0,0
613,0.6644736842105263,0.3842917251051893,0.09935897435897437,0.13020833333333334,0.0,0.01428571428571429,0.22875588029226301,0.639187013012993,aucun,4,14,0,0,0,1,0
614,0.6644736842105263,0.3842917251051893,0.09935897435897437,0.13020833333333334,0.0,0.5285714285714287,0.2589830847762987,0.17795092871360413,innondation,4,14,0,0,0,0,1
615,0.6855263157894737,0.7068723702664796,0.08012820512820515,0.09722222222222222,0.0,0.28571428571428575,0.9888900010009009,0.6618622283125118,aucun,4,14,1,0,0,0,0
616,0.6855263157894737,0.7068723702664796,0.08012820512820515,0.09722222222222222,0.0,0.6428571428571428,0.3918526674006606,0.3699650919711534,innondation,4,14,0,1,0,0,0
617,0.6855263157894737,0.7068723702664796,0.08012820512820515,0.09722222222222222,0.0,1.0,0.43744369932939653,0.023115316522800244,aucun,4,14,0,0,1,0,0
618,0.6855263157894737,0.7068723702664796,0.08012820512820515,0.09722222222222222,0.0,0.3428571428571429,0.1533380042037834,0.8845334426918191,innondation,4,14,0,0,0,1,0
619,0.6855263157894737,0.7068723702664796,0.08012820512820515,0.09722222222222222,0.0,0.028571428571428636,0.456360724652187,0.7591646078598078,innondation,4,14,0,0,0,0,1
620,0.6342105263157894,0.4950911640953717,0.34935897435897445,0.3506944444444445,0.0,0.5428571428571429,0.4523070763687319,0.7020714764395811,aucun,5,14,1,0,0,0,0
621,0.6342105263157894,0.4950911640953717,0.34935897435897445,0.3506944444444445,0.0,0.45714285714285713,0.6643979581623461,0.016583814277283775,seisme_et_inondation,5,14,0,1,0,0,0
622,0.6342105263157894,0.4950911640953717,0.34935897435897445,0.3506944444444445,0.0,0.8571428571428572,0.7187468721849665,0.527481320703762,seisme,5,14,0,0,1,0,0
623,0.6342105263157894,0.4950911640953717,0.34935897435897445,0.3506944444444445,0.0,0.5,0.054298868982083914,0.5769426968202687,innondation,5,14,0,0,0,1,0
624,0.6342105263157894,0.4950911640953717,0.34935897435897445,0.3506944444444445,0.0,0.01428571428571429,0.0385847262536283,0.5053362273322864,innondation,5,14,0,0,0,0,1
625,0.7723684210526316,0.5511921458625526,0.10576923076923078,0.15104166666666666,0.0,0.3000000000000001,0.44159743769392446,0.6876481590765877,aucun,5,14,1,0,0,0,0
626,0.7723684210526316,0.5511921458625526,0.10576923076923078,0.15104166666666666,0.0,0.9857142857142858,0.9639675708137324,0.39446072596697246,seisme_et_inondation,5,14,0,1,0,0,0
627,0.7723684210526316,0.5511921458625526,0.10576923076923078,0.15104166666666666,0.0,0.6285714285714286,0.8153838454609147,0.20720765776128508,aucun,5,14,0,0,1,0,0
628,0.7723684210526316,0.5511921458625526,0.10576923076923078,0.15104166666666666,0.0,0.1571428571428572,0.11820638574717246,0.08226892185202596,innondation,5,14,0,0,0,1,0
629,0.7723684210526316,0.5511921458625526,0.10576923076923078,0.15104166666666666,0.0,0.3714285714285715,0.42117906115503956,0.1844824309591206,innondation,5,14,0,0,0,0,1
630,0.9342105263157894,0.4137447405329593,0.1217948717948718,0.1996527777777778,0.0,0.6571428571428573,0.6399759783805424,0.06378467047420906,aucun,6,14,1,0,0,0,0
631,0.9342105263157894,0.4137447405329593,0.1217948717948718,0.1996527777777778,0.0,0.35714285714285726,0.6990291262135923,0.35342128689598606,innondation,6,14,0,1,0,0,0
632,0.9342105263157894,0.4137447405329593,0.1217948717948718,0.1996527777777778,0.0,0.9857142857142858,0.9459013111800619,0.2694319693529512,seisme,6,14,0,0,1,0,0
633,0.9342105263157894,0.4137447405329593,0.1217948717948718,0.1996527777777778,0.0,0.12857142857142861,0.20693624261835653,0.9108795022855257,aucun,6,14,0,0,0,1,0
634,0.9342105263157894,0.4137447405329593,0.1217948717948718,0.1996527777777778,0.0,0.07142857142857145,0.23401060954859376,0.780469507986837,innondation,6,14,0,0,0,0,1
635,0.9460526315789475,0.2847124824684433,0.05448717948717948,0.171875,0.0,0.39999999999999997,0.9351916725052546,0.09621212878962163,aucun,6,14,1,0,0,0,0
636,0.9460526315789475,0.2847124824684433,0.05448717948717948,0.171875,0.0,0.8571428571428572,0.8378540686617956,0.7210258359422668,seisme_et_inondation,6,14,0,1,0,0,0
637,0.9460526315789475,0.2847124824684433,0.05448717948717948,0.171875,0.0,0.5285714285714287,0.6777599839855869,0.13723156325954972,seisme,6,14,0,0,1,0,0
638,0.9460526315789475,0.2847124824684433,0.05448717948717948,0.171875,0.0,0.28571428571428575,0.45100590531478324,0.843674045030357,innondation,6,14,0,0,0,1,0
639,0.9460526315789475,0.2847124824684433,0.05448717948717948,0.171875,0.0,0.5,0.2555800220198179,0.6398271602468568,innondation,6,14,0,0,0,0,1
640,0.781578947368421,0.6115007012622721,0.31410256410256415,0.3472222222222222,0.0,0.5999999999999999,0.9799319387448703,0.309851265791132,aucun,7,14,1,0,0,0,0
641,0.781578947368421,0.6115007012622721,0.31410256410256415,0.3472222222222222,0.0,0.45714285714285713,0.3634771294164749,0.6313952209008072,innondation,7,14,0,1,0,0,0
642,0.781578947368421,0.6115007012622721,0.31410256410256415,0.3472222222222222,0.0,0.35714285714285726,0.9343909518566712,0.3445892555287716,aucun,7,14,0,0,1,0,0
643,0.781578947368421,0.6115007012622721,0.31410256410256415,0.3472222222222222,0.0,0.3000000000000001,0.4107196476829147,0.7851805915360534,innondation,7,14,0,0,0,1,0
644,0.781578947368421,0.6115007012622721,0.31410256410256415,0.3472222222222222,0.0,0.42857142857142855,0.45505955359823835,0.611490642847855,aucun,7,14,0,0,0,0,1
645,0.9223684210526315,0.35203366058906027,0.04487179487179487,0.1232638888888889,0.0,0.8142857142857143,0.4757281553398057,0.3199135801234284,aucun,7,14,1,0,0,0,0
646,0.9223684210526315,0.35203366058906027,0.04487179487179487,0.1232638888888889,0.0,0.9000000000000001,0.9552597337603842,0.4466627324284586,aucun,7,14,0,1,0,0,0
647,0.9223684210526315,0.35203366058906027,0.04487179487179487,0.1232638888888889,0.0,0.45714285714285713,0.8888499649684717,0.49709433169629014,aucun,7,14,0,0,1,0,0
648,0.9223684210526315,0.35203366058906027,0.04487179487179487,0.1232638888888889,0.0,0.31428571428571433,0.08477629866880187,0.16476789661622174,innondation,7,14,0,0,0,1,0
649,0.9223684210526315,0.35203366058906027,0.04487179487179487,0.1232638888888889,0.0,0.18571428571428578,0.11850665599039134,0.7120437700671155,aucun,7,14,0,0,0,0,1
650,0.8789473684210527,0.4291725105189341,0.15384615384615385,0.22222222222222224,0.0,0.3714285714285715,0.6133520168151335,0.455164687878212,aucun,8,14,1,0,0,0,0
651,0.8789473684210527,0.4291725105189341,0.15384615384615385,0.22222222222222224,0.0,0.3428571428571429,0.6893704333900511,0.9634115846644729,aucun,8,14,0,1,0,0,0
652,0.8789473684210527,0.4291725105189341,0.15384615384615385,0.22222222222222224,0.0,0.4714285714285715,0.7087879091182064,0.17878111965752125,aucun,8,14,0,0,1,0,0
653,0.8789473684210527,0.4291725105189341,0.15384615384615385,0.22222222222222224,0.0,0.21428571428571436,0.025873285957361603,0.12258819528491553,innondation,8,14,0,0,0,1,0
654,0.8789473684210527,0.4291725105189341,0.15384615384615385,0.22222222222222224,0.0,0.12857142857142861,0.45651085977379646,0.7771187373095811,innondation,8,14,0,0,0,0,1
655,0.8368421052631578,0.46563814866760167,0.07051282051282051,0.1545138888888889,0.0,0.9571428571428571,0.7674406966269643,0.7917020914810406,seisme,9,14,1,0,0,0,0
656,0.8368421052631578,0.46563814866760167,0.07051282051282051,0.1545138888888889,0.0,0.6285714285714286,0.9699729756781102,0.11391620072616701,innondation,9,14,0,1,0,0,0
657,0.8368421052631578,0.46563814866760167,0.07051282051282051,0.1545138888888889,0.0,0.8714285714285714,0.40481433289960966,0.7283275153285256,aucun,9,14,0,0,1,0,0
658,0.8368421052631578,0.46563814866760167,0.07051282051282051,0.1545138888888889,0.0,0.39999999999999997,0.14142728455610054,0.39654120447702973,innondation,9,14,0,0,0,1,0
659,0.8368421052631578,0.46563814866760167,0.07051282051282051,0.1545138888888889,0.0,0.18571428571428578,0.32103893504153735,0.845654500535123,aucun,9,14,0,0,0,0,1
660,0.5460526315789473,0.7980364656381487,0.2884615384615385,0.3541666666666667,0.0,0.5142857142857145,0.6554899409468521,0.7884213369074887,aucun,1,15,1,0,0,0,0
661,0.5460526315789473,0.7980364656381487,0.2884615384615385,0.3541666666666667,0.0,0.8,0.7089880892803523,0.13620132630505016,innondation,1,15,0,1,0,0,0
662,0.5460526315789473,0.7980364656381487,0.2884615384615385,0.3541666666666667,0.0,0.5,0.3798919027124412,0.026106004381007634,aucun,1,15,0,0,1,0,0
663,0.5460526315789473,0.7980364656381487,0.2884615384615385,0.3541666666666667,0.0,0.08571428571428569,0.02527274547092384,0.32736529401762404,innondation,1,15,0,0,0,1,0
664,0.5460526315789473,0.7980364656381487,0.2884615384615385,0.3541666666666667,0.0,0.028571428571428636,0.4125713141827645,0.626043990117727,innondation,1,15,0,0,0,0,1
665,0.5605263157894737,0.6072931276297335,0.07692307692307693,0.057291666666666664,0.0,0.8285714285714285,0.5386347712941647,0.5925162787441112,aucun,1,15,1,0,0,0,0
666,0.5605263157894737,0.6072931276297335,0.07692307692307693,0.057291666666666664,0.0,0.6714285714285715,0.5776699029126212,0.9080988627384299,aucun,1,15,0,1,0,0,0
667,0.5605263157894737,0.6072931276297335,0.07692307692307693,0.057291666666666664,0.0,0.4428571428571429,0.7332098889000099,0.013913200036008282,aucun,1,15,0,0,1,0,0
668,0.5605263157894737,0.6072931276297335,0.07692307692307693,0.057291666666666664,0.0,0.5571428571428572,0.4931438294465019,0.5923762465367035,innondation,1,15,0,0,0,1,0
669,0.5605263157894737,0.6072931276297335,0.07692307692307693,0.057291666666666664,0.0,0.3000000000000001,0.04759283355019517,0.2681516748852236,innondation,1,15,0,0,0,0,1
670,0.6868421052631579,0.6269284712482469,0.10256410256410256,0.1267361111111111,0.0,0.9857142857142858,0.29041137023320995,0.5695309921281895,aucun,10,15,1,0,0,0,0
671,0.6868421052631579,0.6269284712482469,0.10256410256410256,0.1267361111111111,0.0,0.9000000000000001,0.27875087578820934,0.600968222691219,innondation,10,15,0,1,0,0,0
672,0.6868421052631579,0.6269284712482469,0.10256410256410256,0.1267361111111111,0.0,0.5571428571428572,0.3514162746471825,0.07853806375466357,aucun,10,15,0,0,1,0,0
673,0.6868421052631579,0.6269284712482469,0.10256410256410256,0.1267361111111111,0.0,0.04285714285714293,0.26709038134320884,0.10227352291026937,aucun,10,15,0,0,0,1,0
674,0.6868421052631579,0.6269284712482469,0.10256410256410256,0.1267361111111111,0.0,0.5,0.13231908717846064,0.5958870540224251,innondation,10,15,0,0,0,0,1
675,0.7,0.7713884992987379,0.10576923076923078,0.13020833333333334,0.0,0.6428571428571428,0.2651386247622861,0.02769637016513798,aucun,10,15,1,0,0,0,0
676,0.7,0.7713884992987379,0.10576923076923078,0.13020833333333334,0.0,0.6428571428571428,0.7083875487939145,0.07018614281284695,seisme_et_inondation,10,15,0,1,0,0,0
677,0.7,0.7713884992987379,0.10576923076923078,0.13020833333333334,0.0,0.7,0.5078070263236915,0.06156415975674405,aucun,10,15,0,0,1,0,0
678,0.7,0.7713884992987379,0.10576923076923078,0.13020833333333334,0.0,0.2571428571428572,0.23260934841357217,0.3088510357382198,aucun,10,15,0,0,0,1,0
